PIN,Property Class,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Central Heating,Other Heating,Central Air,Fireplaces,Attic Type,Attic Finish,Half Baths,Design Plan,Cathedral Ceiling,Construction Quality,Renovation,Site Desirability,Garage 1 Size,Garage 1 Material,Garage 1 Attachment,Garage 1 Area,Garage 2 Size,Garage 2 Material,Garage 2 Attachment,Garage 2 Area,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Estimate (Land),Estimate (Building),Sale Date,Deed No.,Sale Price,Longitude,Latitude,Census Tract,Total Building Square Feet,Multi Property Indicator,Property Address,Modeling Group,Full Baths,Age,Use,Number of Units,Percent Ownership,Condo Class Factor,Multi-Family Indicator,Large Lot,"Condition, Desirability and Utility",Location Factor,O'Hare Noise,Floodplain,Road Proximity,Condo Strata,Sale Year,Sale Quarter,Sale Half-Year,Sale Quarter of Year,Sale Month of Year,Sale Half of Year,Most Recent Sale,Age Squared,Age Decade,Age Decade Squared,Lot Size Squared,Improvement Size Squared,Pure Market Filter,Garage Indicator,Neigborhood Code (mapping),Square root of lot size,Square root of age,Square root of improvement size,Town and Neighborhood,"Town and Neighborhood, SF Group Only"
16074220291011,299,41,17500,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5150,79400,09/25/2019,1926842061,96000,-87.78728,41.88096,812700,,0,414 S SCOVILLE AVE,NCHARS,,49,1,23,0.04,299,,,,0.8066347,0,0,0,3,2019,91,46,3,9,2,1,2401,4.9,24.01,306250000,,1,,41,132.2876,7,,2741,1
16074220291007,299,41,17500,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6870,105970,09/05/2019,1924849387,126500,-87.78728,41.88096,812700,,0,414 S SCOVILLE AVE,NCHARS,,49,1,23,0.05,299,,,,0.8114938,0,0,0,3,2019,91,46,3,9,2,1,2401,4.9,24.01,306250000,,1,,41,132.2876,7,,2741,1
16074220291002,299,41,17500,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5150,79400,04/26/2019,1911613191,1,-87.78728,41.88096,812700,,0,414 S SCOVILLE AVE,NCHARS,,49,1,23,0.04,299,,,,0.8435639,0,0,0,3,2019,90,45,2,4,1,1,2401,4.9,24.01,306250000,,0,,41,132.2876,7,,2741,
16074200271037,299,41,27090,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4650,119460,05/02/2019,1912215043,135000,-87.79057,41.8813,812700,,0,617 W WASHINGTON BLVD,NCHARS,,87,1,47,0.02,299,,,,0.8599793,0,0,1,7,2019,90,45,2,5,1,1,7569,8.7,75.69,733868100,,1,,41,164.5904,9.327379,,2741,1
16074200271029,299,41,27090,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4680,132170,02/04/2019,1903547048,1,-87.79057,41.8813,812700,,0,621 W WASHINGTON BLVD,NCHARS,,87,1,47,0.02,299,,,,0.8811164,0,0,1,7,2019,89,45,1,2,1,1,7569,8.7,75.69,733868100,,0,,41,164.5904,9.327379,,2741,
16074200271024,299,41,27090,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4530,128040,08/01/2019,1921316092,1,-87.79057,41.8813,812700,,0,621 W WASHINGTON BLVD,NCHARS,,87,1,47,0.02,299,,,,0.8378703,0,0,1,7,2019,91,46,3,8,2,1,7569,8.7,75.69,733868100,,0,,41,164.5904,9.327379,,2741,
16074200271021,299,41,27090,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6550,168250,04/17/2019,1910701112,180000,-87.79057,41.8813,812700,,0,623 W WASHINGTON BLVD,NCHARS,,87,1,47,0.03,299,,,,0.8636236,0,0,1,7,2019,90,45,2,4,1,1,7569,8.7,75.69,733868100,,1,,41,164.5904,9.327379,,2741,2
16074200251012,299,41,26246,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,10840,129770,06/17/2019,1916834024,230000,-87.78987,41.88132,812700,,0,601  WASHINGTON BLVD,NCHARS,,84,1,47,0.03,299,,,,0.8452764,0,0,1,6,2019,90,45,2,6,1,1,7056,8.4,70.56,688852516,,1,,41,162.0062,9.165151,,2741,2
16074200230000,295,41,975,27,3,0,2,2,7,3,2,3,1,5,1,1,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,49,1667,1,2,0,11940,311710,01/07/2019,1900746037,289000,-87.78994,41.881,812700,,0,417 S EAST AVE,SF,2,26,1,,,,,,,0.8845183,0,0,0,,2019,89,45,1,1,1,1,676,2.6,6.76,950625,2778889,1,1,41,31.22499,5.09902,40.82891,2741,2
16074200181003,299,41,8750,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,7110,93120,07/30/2019,1921045065,1,-87.78986,41.88087,812700,,0,419 S EAST AVE,NCHARS,,48,1,10,0.10,299,,,,0.834408,0,0,0,4,2019,91,46,3,7,2,1,2304,4.8,23.04,76562500,,0,,41,93.54143,6.928203,,2741,
16074200181001,299,41,8750,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,8030,105120,05/15/2019,1913533155,144000,-87.78986,41.88087,812700,,0,419 S EAST AVE,NCHARS,,48,1,10,0.11,299,,,,0.8528726,0,0,0,4,2019,90,45,2,5,1,1,2304,4.8,23.04,76562500,,1,,41,93.54143,6.928203,,2741,1
16074200040000,211,41,10500,27,2,2,3,1,6,2,1,3,2,5,0,0,3,,0,2,0,2,,2,5,3,2,2,7,0,0,0,1,0,4078,2,2,0,91870,515540,06/17/2019,1916855006,380000,-87.79055,41.88073,812700,,0,420  WESLEY AVE,MF,2,101,2,,,,211,,,0.8482948,0,0,0,,2019,90,45,2,6,1,1,10201,10.1,102.01,110250000,16630084,1,1,41,102.4695,10.04988,63.85922,2741,3
16074200040000,211,41,10500,27,2,2,3,1,6,2,1,3,2,5,0,0,3,,0,2,0,2,,2,5,3,2,2,7,0,0,0,1,0,4078,2,2,0,91870,515540,06/11/2019,1916257018,320000,-87.79055,41.88073,812700,,0,420  WESLEY AVE,MF,2,101,2,,,,211,,,0.8497525,0,0,0,,2019,90,45,2,6,1,0,10201,10.1,102.01,110250000,16630084,1,1,41,102.4695,10.04988,63.85922,2741,2
16074190291010,299,41,19476,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4030,77240,08/28/2019,1924055188,126000,-87.79217,41.88049,812700,,0,428  EUCLID AVE,NCHARS,,88,1,38,0.03,299,,,,0.838475,0,0,0,5,2019,91,46,3,8,2,1,7744,8.8,77.44,379314576,,1,,41,139.5564,9.380832,,2741,1
16074190281041,299,41,54242,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,7090,78100,03/22/2019,1908155065,32467,-87.79149,41.88077,812700,,0,415  WESLEY AVE,NCHARS,,46,1,68,0.02,299,,,AR,0.8740577,0,0,0,3,2019,89,45,1,3,1,1,2116,4.6,21.16,2942194564,,1,,41,232.8991,6.78233,,2741,1
16074190281022,299,41,54242,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,7220,79480,02/28/2019,1905919080,73500,-87.79149,41.88077,812700,,0,415  WESLEY AVE,NCHARS,,46,1,68,0.02,299,,,,0.8794027,0,0,0,3,2019,89,45,1,2,1,1,2116,4.6,21.16,2942194564,,1,,41,232.8991,6.78233,,2741,1
16074180241001,299,41,8836,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,8160,130590,06/26/2019,1917746123,137500,-87.7931,41.88039,812700,,0,431 S EUCLID AVE,NCHARS,,45,1,10,0.12,299,,,,0.8579413,0,0,0,4,2019,90,45,2,6,1,1,2025,4.5,20.25,78074896,,1,,41,94,6.708204,,2741,1
16074180231003,299,41,8850,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6170,86980,06/20/2019,1917133083,135000,-87.79311,41.88052,812700,,0,427 S EUCLID AVE,NCHARS,,51,1,11,0.09,299,,,,0.8594974,0,0,0,5,2019,90,45,2,6,1,1,2601,5.1,26.01,78322500,,1,,41,94.07444,7.141428,,2741,1
16074180211005,299,41,7800,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6400,131460,09/16/2019,1925955202,255000,-87.79353,41.88125,812700,,0,717  WASHINGTON BLVD,NCHARS,,92,1,11,0.09,299,,,,0.8404236,0,0,1,8,2019,91,46,3,9,2,1,8464,9.2,84.64,60840000,,1,,41,88.31761,9.591663,,2741,2
16074170311006,299,41,9000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,14650,160500,05/30/2019,1915057089,225000,-87.78568,41.88201,812700,,0,426 W WASHINGTON BLVD,NCHARS,,99,1,6,0.18,299,,,,0.8270422,0,0,1,9,2019,90,45,2,5,1,1,9801,9.9,98.01,81000000,,1,,41,94.86833,9.949874,,2741,2
16074170311003,299,41,9000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,13480,147730,09/12/2019,1925540000,210000,-87.78568,41.88201,812700,,0,424 W WASHINGTON BLVD,NCHARS,,99,1,6,0.16,299,,,,0.8015319,0,0,1,9,2019,91,46,3,9,2,1,9801,9.9,98.01,81000000,,1,,41,94.86833,9.949874,,2741,2
16074170160000,203,41,5832,27,5,0,2,1,6,3,1,3,2,5,0,0,1,1,0,2,0,2,,2,1,1,2,2,7,0,0,0,3,54,1229,2,2,0,51030,295820,07/16/2019,1919716108,431000,-87.78499,41.88231,812700,,0,329 S RIDGELAND AVE,SF,1,115,1,,,,,,,0.8118726,0,0,1,,2019,91,46,3,7,2,1,13225,11.5,132.25,34012224,1510441,1,1,41,76.36753,10.72381,35.0571,2741,3
16074170110000,205,41,8750,27,2,0,1,1,8,4,1,3,1,5,1,1,2,3,1,2,2,2,,2,2,1,2,2,7,0,0,0,1,0,2064,2,2,0,76560,383440,05/22/2019,1914216012,1,-87.78501,41.88288,812700,,0,311 S RIDGELAND AVE,SF,2,123,1,,,,,,,0.8260482,0,0,1,,2019,90,45,2,5,1,1,15129,12.3,151.29,76562500,4260096,0,1,41,93.54143,11.09054,45.43127,2741,
16074170050000,205,41,8750,27,2,0,1,1,8,4,3,1,1,5,0,1,1,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,1892,2,3,0,76560,387100,05/13/2019,1913306173,1,-87.7857,41.88287,812700,,0,310 S ELMWOOD AVE,SF,2,109,1,,,,,,,0.8323379,0,0,0,,2019,90,45,2,5,1,1,11881,10.9,118.81,76562500,3579664,0,1,41,93.54143,10.44031,43.49713,2741,
16074170030000,205,41,3861,27,2,0,4,1,6,3,1,1,2,5,0,0,3,,2,2,2,2,,2,3,4,2,2,7,0,0,0,3,0,1870,2,2,0,33780,375310,07/05/2019,1918616273,1,-87.78548,41.88319,812700,,0,419  RANDOLPH ST,SF,2,114,1,,,,,,,0.8185734,0,0,0,,2019,91,46,3,7,2,1,12996,11.4,129.96,14907321,3496900,0,1,41,62.13695,10.67708,43.2435,2741,
16074160221007,299,41,7500,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6840,93750,06/11/2019,1916206009,1,-87.78715,41.88198,812700,,0,456  WASHINGTON BLVD,NCHARS,,47,1,8,0.10,299,,,,0.8325922,0,0,1,5,2019,90,45,2,6,1,1,2209,4.7,22.09,56250000,,0,,41,86.60254,6.855655,,2741,
16074160221002,299,41,7500,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6840,93750,06/06/2019,1915757172,66000,-87.78715,41.88198,812700,,0,456  WASHINGTON BLVD,NCHARS,,47,1,8,0.10,299,,,,0.833807,0,0,1,5,2019,90,45,2,6,1,1,2209,4.7,22.09,56250000,,1,,41,86.60254,6.855655,,2741,1
16074150271015,299,41,23730,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,9260,146990,07/17/2019,1919833127,176000,-87.78822,41.88196,812700,,0,500  WASHINGTON BLVD,NCHARS,,46,1,28,0.04,299,,,,0.8297834,0,0,1,6,2019,91,46,3,7,2,1,2116,4.6,21.16,563112900,,1,,41,154.0454,6.78233,,2741,2
16074140271036,299,41,29750,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5870,100420,05/28/2019,1914849056,1,-87.78989,41.88194,812700,,0,333 S EAST AVE,NCHARS,,46,1,36,0.02,299,,,,0.8507656,0,0,1,8,2019,90,45,2,5,1,1,2116,4.6,21.16,885062500,,0,,41,172.4819,6.78233,,2741,
16074140160000,206,41,8750,27,2,0,1,1,9,4,3,3,2,5,1,0,1,1,0,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,2924,2,2,0,76560,537390,07/26/2019,1920706105,815000,-87.7899,41.88265,812700,,0,321 S EAST AVE,SF,2,109,1,,,,,,,0.837226,0,0,0,,2019,91,46,3,7,2,1,11881,10.9,118.81,76562500,8549776,1,1,41,93.54143,10.44031,54.07402,2741,3
16074130020000,206,41,8750,27,2,0,1,1,6,4,1,3,1,5,1,0,2,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,2403,2,2,0,76560,410910,02/28/2019,1905908057,550700,-87.79224,41.88281,812700,,0,314 S EUCLID AVE,SF,1,129,1,,,,,,,0.8845794,0,0,0,,2019,89,45,1,2,1,1,16641,12.9,166.41,76562500,5774409,1,1,41,93.54143,11.35782,49.0204,2741,3
16074120200000,206,41,8700,27,2,0,1,1,11,6,1,3,1,5,0,0,1,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,4100,2,2,0,76120,393880,08/06/2019,1921806166,1,-87.79316,41.8826,812700,,0,317 S EUCLID AVE,SF,2,129,1,,,,,,,0.8498629,0,0,0,,2019,91,46,3,8,2,1,16641,12.9,166.41,75690000,16810000,0,1,41,93.27379,11.35782,64.03124,2741,
16074120080000,211,41,6290,27,2,3,2,5,16,9,1,2,2,5,1,0,2,3,0,2,2,2,,2,3,1,1,1,7,0,0,0,1,0,4044,2,2,0,55030,551420,07/17/2019,1919846234,750000,-87.79387,41.88247,812700,,0,320 S OAK PARK AVE,MF,3,103,2,,,,211,,,0.857606,0,0,0,,2019,91,46,3,7,2,1,10609,10.3,106.09,39564100,16353936,1,1,41,79.30952,10.14889,63.59245,2741,3
16074110120000,211,41,8750,27,2,4,4,1,16,8,1,3,2,5,0,0,2,3,0,2,0,2,,2,3,1,2,2,7,0,0,0,1,0,4458,2,2,0,76560,576860,09/04/2019,1924749058,560000,-87.78507,41.88503,812700,,0,201 S RIDGELAND AVE,MF,4,116,2,,,,211,,,0.8040398,0,0,1,,2019,91,46,3,9,2,1,13456,11.6,134.56,76562500,19873764,1,1,41,93.54143,10.77033,66.76826,2741,3
16074100210000,206,41,6417,27,2,0,3,1,7,5,1,3,2,5,0,0,1,1,1,2,2,2,,2,0,0,0,0,7,0,0,0,3,0,3070,2,2,0,56140,543850,03/21/2019,1908008042,557000,-87.78667,41.88409,812700,,0,231 S ELMWOOD AVE,SF,3,111,1,,,,,,,0.852409,0,0,0,,2019,89,45,1,3,1,1,12321,11.1,123.21,41177889,9424900,1,0,41,80.10618,10.53565,55.40758,2741,3
16074100180000,206,41,8750,27,2,0,1,1,9,4,1,3,1,5,1,0,1,3,1,2,1,2,,2,3,1,2,2,7,0,0,0,1,0,2204,2,2,0,76560,463320,06/11/2019,1916255255,590000,-87.78668,41.88446,812700,,0,217 S ELMWOOD AVE,SF,2,119,1,,,,,,,0.8330653,0,0,0,,2019,90,45,2,6,1,1,14161,11.9,141.61,76562500,4857616,1,1,41,93.54143,10.90871,46.94678,2741,3
16074090020000,206,41,8850,27,2,0,2,1,9,4,1,3,2,5,0,0,3,,1,2,2,2,,2,1,2,1,1,7,0,0,0,1,8289,3124,2,2,0,77430,557300,05/20/2019,1914008029,867500,-87.78902,41.88483,812700,,0,204 S EAST AVE,SF,2,96,1,,,,,,,0.8516084,0,0,0,,2019,90,45,2,5,1,1,9216,9.6,92.16,78322500,9759376,1,1,41,94.07444,9.797959,55.89275,2741,3
16074080261009,299,41,12250,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,8820,209040,07/11/2019,1919234100,224000,-87.78993,41.88355,812700,,0,610  RANDOLPH ST,NCHARS,,106,1,12,0.09,299,,,,0.8419746,0,0,0,9,2019,91,46,3,7,2,1,11236,10.6,112.36,150062500,,1,,41,110.6797,10.29563,,2741,2
16074080261006,299,41,12250,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,8720,206720,04/17/2019,1910701081,253000,-87.78993,41.88355,812700,,0,245 S EAST AVE,NCHARS,,106,1,12,0.09,299,,,,0.8626258,0,0,0,9,2019,90,45,2,4,1,1,11236,10.6,112.36,150062500,,1,,41,110.6797,10.29563,,2741,2
16074080060000,211,41,8600,27,2,2,2,1,14,8,1,3,2,5,1,2,3,,1,2,2,2,,2,0,0,0,0,7,0,0,0,2,0,3138,2,2,0,75250,412020,06/13/2019,1916406095,1,-87.79065,41.88425,812700,,0,220  WESLEY AVE,MF,2,107,2,,,,211,,,0.853172,0,0,0,,2019,90,45,2,6,1,1,11449,10.7,114.49,73960000,9847044,0,0,41,92.73618,10.34408,56.01785,2741,
16074070010000,206,41,17500,27,2,0,3,1,9,5,1,3,2,5,0,2,2,3,2,2,2,2,,2,4,2,2,2,7,0,0,0,2,50,3555,2,2,0,153120,566310,06/12/2019,1916322037,1155000,-87.79229,41.88484,812700,,0,202 S EUCLID AVE,SF,2,114,1,,,,,,,0.8618167,0,0,0,,2019,90,45,2,6,1,1,12996,11.4,129.96,306250000,12638025,1,1,41,132.2876,10.67708,59.62382,2741,3
16074060241008,299,41,12935,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,10110,96550,08/20/2019,1923225006,145000,-87.7939,41.88348,812700,,0,240 S OAK PARK AVE,NCHARS,,56,1,28,0.06,299,,,,0.8503983,0,0,0,7,2019,91,46,3,8,2,1,3136,5.6,31.36,167314225,,1,,41,113.7321,7.483315,,2741,1
16074060241002,299,41,12935,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,10420,99550,02/25/2019,1905606110,1,-87.7939,41.88348,812700,,0,240 S OAK PARK AVE,NCHARS,,56,1,28,0.06,299,,,,0.8931585,0,0,0,7,2019,89,45,1,2,1,1,3136,5.6,31.36,167314225,,0,,41,113.7321,7.483315,,2741,
16074060150000,205,41,8750,27,2,0,1,1,8,4,1,3,2,5,0,0,2,1,1,2,2,2,,2,0,0,0,0,7,0,0,0,3,0,2064,2,2,0,76560,413680,04/12/2019,1910241026,475000,-87.7932,41.88407,812700,,0,221 S EUCLID AVE,SF,1,119,1,,,,,,,0.8796972,0,0,0,,2019,90,45,2,4,1,1,14161,11.9,141.61,76562500,4260096,1,0,41,93.54143,10.90871,45.43127,2741,3
16074050280000,206,41,7941,27,2,0,2,1,8,4,1,3,1,5,1,2,1,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,3209,2,2,0,69480,554190,04/24/2019,1911401170,650000,-87.78495,41.88539,812700,,0,131 S RIDGELAND AVE,SF,2,129,1,,,,,,,0.8362867,0,0,1,,2019,90,45,2,4,1,1,16641,12.9,166.41,63059481,10297681,1,1,41,89.11229,11.35782,56.64804,2741,3
16074040330000,206,41,7000,27,2,0,1,1,6,3,1,3,2,5,1,0,2,3,0,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,2219,2,2,0,61250,428110,06/25/2019,1917606085,520000,-87.78743,41.88623,812700,,0,114 S SCOVILLE AVE,SF,1,129,1,,,,,,,0.836568,0,0,0,,2019,90,45,2,6,1,1,16641,12.9,166.41,49000000,4923961,1,1,41,83.666,11.35782,47.10626,2741,3
16074040321018,299,41,19860,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5220,92240,06/25/2019,1917606087,79000,-87.7868,41.88655,812700,,0,109 S ELMWOOD AVE,NCHARS,,51,1,26,0.04,299,,,,0.8336847,0,0,0,4,2019,90,45,2,6,1,1,2601,5.1,26.01,394419600,,1,,41,140.9255,7.141428,,2741,1
16074040321003,299,41,19860,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5120,90540,09/26/2019,1926949202,117500,-87.7868,41.88655,812700,,0,109 S ELMWOOD AVE,NCHARS,,51,1,26,0.04,299,,,,0.8110898,0,0,0,4,2019,91,46,3,9,2,1,2601,5.1,26.01,394419600,,1,,41,140.9255,7.141428,,2741,1
16074030120000,206,41,8407,27,2,0,4,1,10,4,1,3,1,5,0,0,2,1,0,2,2,2,,2,3,4,2,2,7,0,0,0,3,84,3213,2,2,0,73560,527570,06/03/2019,1915413092,1,-87.78904,41.88528,812700,,0,142 S EAST AVE,SF,3,103,1,,,,,,,0.8489311,0,0,0,,2019,90,45,2,6,1,1,10609,10.3,106.09,70677649,10323369,0,1,41,91.68969,10.14889,56.68333,2741,
16074030090000,205,41,8850,27,2,0,1,1,6,3,1,3,1,5,0,1,3,,1,2,0,2,,2,3,1,2,2,7,0,0,0,3,0,2068,2,2,0,77430,415130,01/15/2019,1901508002,1,-87.78905,41.88583,812700,,0,126 S EAST AVE,SF,1,94,1,,,,,,,0.8836114,0,0,0,,2019,89,45,1,1,1,1,8836,9.4,88.36,78322500,4276624,0,1,41,94.07444,9.69536,45.47527,2741,
16074020471006,299,41,15600,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,10040,189460,07/22/2019,1920333096,259000,-87.79046,41.88658,812700,,0,617  SOUTH BLVD,NCHARS,,14,1,12,0.07,299,,,,0.8460803,0,0,0,10,2019,91,46,3,7,2,1,196,1.4,1.96,243360000,,1,,41,124.9,3.741657,,2741,2
16074020290000,206,41,4240,27,2,0,1,1,10,5,1,3,2,5,0,1,1,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,2326,2,2,0,37100,478340,06/03/2019,1915455362,522500,-87.79084,41.8865,812700,,0,108  WESLEY AVE,SF,2,114,1,,,,,,,0.8596692,0,0,0,,2019,90,45,2,6,1,1,12996,11.4,129.96,17977600,5410276,1,1,41,65.11528,10.67708,48.22862,2741,3
16074010301003,299,41,8100,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,9240,103930,07/05/2019,1918606285,1,-87.79218,41.88655,812700,,0,653  SOUTH BLVD,NCHARS,,51,1,8,0.13,299,,,,0.8580922,0,0,0,5,2019,91,46,3,7,2,1,2601,5.1,26.01,65610000,,0,,41,90,7.141428,,2741,
16074000441022,299,41,18347,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6380,121090,03/08/2019,1906713162,121156,-87.79397,41.88582,812700,,0,150 S OAK PARK AVE,NCHARS,,49,1,24,0.04,299,,,,0.8934697,0,0,0,5,2019,89,45,1,3,1,1,2401,4.9,24.01,336612409,,1,,41,135.4511,7,,2741,1
16074000441021,299,41,18347,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4580,87000,01/16/2019,1901615042,96500,-87.79397,41.88582,812700,,0,150 S OAK PARK AVE,NCHARS,,49,1,24,0.03,299,,,,0.9058605,0,0,0,5,2019,89,45,1,1,1,1,2401,4.9,24.01,336612409,,1,,41,135.4511,7,,2741,1
16074000441007,299,41,18347,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5640,106990,07/18/2019,1919913075,171500,-87.79397,41.88582,812700,,0,150 S OAK PARK AVE,NCHARS,,49,1,24,0.04,299,,,,0.8613996,0,0,0,5,2019,91,46,3,7,2,1,2401,4.9,24.01,336612409,,1,,41,135.4511,7,,2741,2
16074000360000,295,41,1181,27,3,0,2,2,7,3,2,3,1,5,1,1,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2320,2,2,0,14460,410890,04/18/2019,1910846134,465000,-87.79306,41.88636,812700,,0,113 S EUCLID AVE,SF,2,19,1,,,,,,,0.8805269,0,0,0,,2019,90,45,2,4,1,1,361,1.9,3.61,1394761,5382400,1,1,41,34.36568,4.358899,48.16638,2741,3
16074000330000,295,41,1173,27,3,0,2,2,7,3,2,3,1,5,1,1,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2320,2,2,0,14360,410650,01/17/2019,1901706112,430000,-87.79306,41.88652,812700,,0,107 S EUCLID AVE,SF,2,19,1,,,,,,,0.9028971,0,0,0,,2019,89,45,1,1,1,1,361,1.9,3.61,1375929,5382400,1,1,41,34.24909,4.358899,48.16638,2741,3
16074000320000,295,41,1182,27,3,0,2,2,7,3,2,3,1,5,1,1,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2320,2,2,0,14470,410930,01/03/2019,1900304066,439000,-87.79306,41.88658,812700,,0,105 S EUCLID AVE,SF,2,19,1,,,,,,,0.906385,0,0,0,,2019,89,45,1,1,1,1,361,1.9,3.61,1397124,5382400,1,1,41,34.38023,4.358899,48.16638,2741,3
16073270391007,299,40,10365,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,13640,326290,02/26/2019,1905713000,245000,-87.79468,41.88121,812802,,0,407 S OAK PARK AVE,NCHARS,,13,1,9,0.14,299,,,,0.8941564,0,0,1,9,2019,89,45,1,2,1,1,169,1.3,1.69,107433225,,1,,40,101.8086,3.605551,,2740,2
16073270391003,299,40,10365,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,8570,204990,05/03/2019,1912301238,255500,-87.79468,41.88121,812802,,0,407 S OAK PARK AVE,NCHARS,,13,1,9,0.09,299,,,,0.8781213,0,0,1,9,2019,90,45,2,5,1,1,169,1.3,1.69,107433225,,1,,40,101.8086,3.605551,,2740,2
16073270211008,299,40,10800,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6700,88810,06/19/2019,1917016003,140000,-87.79468,41.88141,812802,,0,807  WASHINGTON BLVD,NCHARS,,101,1,13,0.07,299,,,,0.8668615,0,0,1,7,2019,90,45,2,6,1,1,10201,10.1,102.01,116640000,,1,,40,103.923,10.04988,,2740,1
16073270211004,299,40,10800,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6700,88810,04/17/2019,1910708058,140000,-87.79468,41.88141,812802,,0,803  WASHINGTON BLVD,NCHARS,,101,1,13,0.07,299,,,,0.8821677,0,0,1,7,2019,90,45,2,4,1,1,10201,10.1,102.01,116640000,,1,,40,103.923,10.04988,,2740,1
16073270211003,299,40,10800,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,10800,143080,05/16/2019,1913622061,198500,-87.79468,41.88141,812802,,0,801  WASHINGTON BLVD,NCHARS,,101,1,13,0.11,299,,,,0.875122,0,0,1,7,2019,90,45,2,5,1,1,10201,10.1,102.01,116640000,,1,,40,103.923,10.04988,,2740,2
16073260251003,299,40,14100,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5650,78550,05/07/2019,1912733198,85500,-87.79657,41.88065,812802,,0,420 S KENILWORTH AVE,NCHARS,,49,1,18,0.04,299,,,,0.8837804,0,0,0,3,2019,90,45,2,5,1,1,2401,4.9,24.01,198810000,,1,,40,118.7434,7,,2740,1
16073260251002,299,40,14100,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5650,78550,01/14/2019,1901422020,82000,-87.79657,41.88065,812802,,0,420 S KENILWORTH AVE,NCHARS,,49,1,18,0.04,299,,,,0.9112344,0,0,0,3,2019,89,45,1,1,1,1,2401,4.9,24.01,198810000,,1,,40,118.7434,7,,2740,1
